DATE,STORE_NBR,LYLTY_CARD_NBR,TXN_ID,PROD_NBR,PROD_NAME,PROD_QTY,TOT_SALES,LYLTY_CARD_NBR,LIFESTAGE,PREMIUM_CUSTOMER
09 September 2018,125,125051,128476,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,39158,OLDER SINGLES/COUPLES,Mainstream
17 January 2019,125,125051,128478,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,39160,RETIREES,Premium
26 January 2019,125,125051,128479,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,39161,OLDER SINGLES/COUPLES,Premium
05 February 2019,125,125051,128480,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,39162,YOUNG FAMILIES,Mainstream
18 July 2018,125,125088,128629,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,39175,OLDER FAMILIES,Mainstream
20 October 2018,125,125093,128649,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,39180,YOUNG FAMILIES,Budget
23 March 2019,125,125109,128708,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,39186,OLDER SINGLES/COUPLES,Premium
24 October 2018,125,125118,128741,40,Thins Chips Seasonedchicken 175g,2,6.6,39189,OLDER FAMILIES,Mainstream
17 March 2019,125,125126,128762,47,Doritos Corn Chips  Original 170g,2,8.8,39193,YOUNG FAMILIES,Budget
09 September 2018,125,125131,128777,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,39194,OLDER FAMILIES,Premium
06 September 2018,125,125187,129039,40,Thins Chips Seasonedchicken 175g,2,6.6,39207,RETIREES,Budget
14 November 2018,125,125187,129043,78,Thins Chips Salt &  Vinegar 175g,2,6.6,39211,YOUNG FAMILIES,Premium
13 July 2018,125,125218,129166,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,39224,OLDER FAMILIES,Budget
28 January 2019,125,125218,129168,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,39226,YOUNG SINGLES/COUPLES,Premium
12 July 2018,125,125236,129232,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,39240,RETIREES,Budget
07 October 2018,125,125236,129234,40,Thins Chips Seasonedchicken 175g,2,6.6,40001,RETIREES,Mainstream
23 November 2018,125,125245,129281,40,Thins Chips Seasonedchicken 175g,2,6.6,40006,MIDAGE SINGLES/COUPLES,Mainstream
24 September 2018,125,125268,129365,44,Thins Chips Light&  Tangy 175g,2,6.6,40015,MIDAGE SINGLES/COUPLES,Budget
09 July 2018,125,125362,129732,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,40024,OLDER FAMILIES,Mainstream
08 January 2019,126,126111,129993,40,Thins Chips Seasonedchicken 175g,2,6.6,40039,MIDAGE SINGLES/COUPLES,Premium
16 September 2018,126,126248,130166,78,Thins Chips Salt &  Vinegar 175g,2,6.6,40040,OLDER SINGLES/COUPLES,Mainstream
01 April 2019,126,126257,130190,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,40047,RETIREES,Premium
06 December 2018,126,126305,130259,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,40051,OLDER FAMILIES,Mainstream
22 March 2019,128,128004,130494,61,Smiths Crinkle Cut  Chips Chicken 170g,2,5.8,40058,RETIREES,Mainstream
04 August 2018,128,128114,131273,78,Thins Chips Salt &  Vinegar 175g,2,6.6,40080,YOUNG SINGLES/COUPLES,Premium
11 August 2018,128,128114,131274,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,40081,YOUNG SINGLES/COUPLES,Mainstream
12 June 2019,128,128114,131282,22,Thins Chips         Originl saltd 175g,2,6.6,40088,MIDAGE SINGLES/COUPLES,Premium
08 July 2018,128,128134,131418,40,Thins Chips Seasonedchicken 175g,2,6.6,40091,RETIREES,Budget
26 October 2018,128,128134,131421,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,40094,YOUNG SINGLES/COUPLES,Budget
03 December 2018,128,128134,131423,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,40096,YOUNG SINGLES/COUPLES,Budget
15 March 2019,128,128134,131424,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,40097,OLDER SINGLES/COUPLES,Premium
21 May 2019,128,128134,131425,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,40098,RETIREES,Premium
18 March 2019,128,128151,131519,96,WW Original Stacked Chips 160g,2,3.8,40103,MIDAGE SINGLES/COUPLES,Premium
31 May 2019,128,128241,132179,110,WW Original Corn    Chips 200g,2,3.8,40111,YOUNG FAMILIES,Mainstream
07 June 2019,128,128241,132180,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,40112,YOUNG SINGLES/COUPLES,Mainstream
08 September 2018,129,129020,132318,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,40114,YOUNG SINGLES/COUPLES,Mainstream
01 January 2019,129,129023,132340,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,40121,OLDER SINGLES/COUPLES,Mainstream
23 June 2019,129,129023,132343,47,Doritos Corn Chips  Original 170g,2,8.8,40124,OLDER SINGLES/COUPLES,Premium
24 November 2018,129,129035,132417,40,Thins Chips Seasonedchicken 175g,2,6.6,40126,RETIREES,Budget
11 January 2019,129,129035,132420,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,40129,YOUNG FAMILIES,Mainstream
01 October 2018,129,129042,132451,110,WW Original Corn    Chips 200g,2,3.8,40131,RETIREES,Premium
05 March 2019,129,129045,132472,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,40140,RETIREES,Budget
13 November 2018,129,129059,132552,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,40147,RETIREES,Mainstream
20 September 2018,129,129080,132679,78,Thins Chips Salt &  Vinegar 175g,2,6.6,40154,YOUNG SINGLES/COUPLES,Mainstream
19 July 2018,129,129104,132830,40,Thins Chips Seasonedchicken 175g,2,6.6,40158,OLDER FAMILIES,Budget
05 December 2018,129,129104,132833,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,40161,YOUNG SINGLES/COUPLES,Mainstream
12 January 2019,129,129104,132834,22,Thins Chips         Originl saltd 175g,2,6.6,40162,RETIREES,Mainstream
17 April 2019,129,129129,132991,47,Doritos Corn Chips  Original 170g,2,8.8,40171,YOUNG FAMILIES,Mainstream
29 April 2019,129,129129,132992,22,Thins Chips         Originl saltd 175g,2,6.6,40172,OLDER FAMILIES,Budget
26 August 2018,129,129175,133280,61,Smiths Crinkle Cut  Chips Chicken 170g,2,5.8,40176,OLDER FAMILIES,Budget
27 March 2019,129,129175,133281,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,40177,OLDER SINGLES/COUPLES,Mainstream
23 April 2019,129,129175,133283,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,40179,RETIREES,Mainstream
12 November 2018,130,130023,133747,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,40182,OLDER SINGLES/COUPLES,Mainstream
16 April 2019,130,130044,133819,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,40185,RETIREES,Budget
10 July 2018,130,130051,133849,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,40187,OLDER SINGLES/COUPLES,Premium
21 August 2018,130,130051,133850,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,40188,RETIREES,Premium
03 May 2019,130,130051,133851,78,Thins Chips Salt &  Vinegar 175g,2,6.6,40189,YOUNG FAMILIES,Premium
25 October 2018,130,130053,133865,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,40192,RETIREES,Mainstream
08 July 2018,130,130062,133904,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,40205,RETIREES,Premium
01 August 2018,130,130062,133906,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,40207,OLDER FAMILIES,Budget
24 May 2019,130,130068,133943,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,40223,NEW FAMILIES,Mainstream
22 January 2019,130,130199,134494,47,Doritos Corn Chips  Original 170g,2,8.8,40234,YOUNG FAMILIES,Mainstream
12 May 2019,130,130216,134565,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,40238,NEW FAMILIES,Premium
17 March 2019,130,130217,134568,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,40241,OLDER SINGLES/COUPLES,Mainstream
25 May 2019,130,130228,134613,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,40245,RETIREES,Budget
05 August 2018,130,130267,134772,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,40247,OLDER FAMILIES,Budget
31 August 2018,130,130267,134773,40,Thins Chips Seasonedchicken 175g,2,6.6,40248,OLDER SINGLES/COUPLES,Premium
22 May 2019,130,130285,134853,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,40257,YOUNG FAMILIES,Mainstream
18 September 2018,130,130316,134973,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,40260,OLDER SINGLES/COUPLES,Premium
29 December 2018,130,130358,135152,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,40265,YOUNG SINGLES/COUPLES,Mainstream
20 January 2019,130,130358,135153,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,40266,MIDAGE SINGLES/COUPLES,Premium
10 May 2019,131,131022,135335,16,Smiths Crinkle Chips Salt & Vinegar 330g,1,5.7,40272,OLDER SINGLES/COUPLES,Budget
10 August 2018,131,131055,135369,77,Doritos Corn Chips  Nacho Cheese 170g,1,4.4,40274,YOUNG FAMILIES,Budget
09 November 2018,131,131226,135557,47,Doritos Corn Chips  Original 170g,1,4.4,40280,NEW FAMILIES,Budget
27 May 2019,132,132151,135897,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,40296,OLDER SINGLES/COUPLES,Budget
04 September 2018,132,132372,135929,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,40299,RETIREES,Budget
01 September 2018,133,133014,136044,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,40308,MIDAGE SINGLES/COUPLES,Budget
22 September 2018,133,133025,136111,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,40317,RETIREES,Mainstream
29 May 2019,133,133032,136167,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,40328,OLDER SINGLES/COUPLES,Premium
02 June 2019,133,133032,136168,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,40329,OLDER FAMILIES,Budget
08 October 2018,133,133122,136780,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,40331,OLDER FAMILIES,Mainstream
25 August 2018,133,133129,136827,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,40342,RETIREES,Premium
18 December 2018,133,133174,137157,44,Thins Chips Light&  Tangy 175g,2,6.6,40365,YOUNG SINGLES/COUPLES,Mainstream
30 November 2018,133,133228,137525,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,40381,OLDER FAMILIES,Budget
23 December 2018,133,133228,137526,47,Doritos Corn Chips  Original 170g,2,8.8,40382,YOUNG FAMILIES,Premium
02 May 2019,133,133228,137531,110,WW Original Corn    Chips 200g,2,3.8,40387,RETIREES,Budget
26 November 2018,134,134018,137699,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,40388,MIDAGE SINGLES/COUPLES,Mainstream
28 May 2019,134,134021,137703,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,41001,YOUNG SINGLES/COUPLES,Budget
17 December 2018,134,134077,137788,78,Thins Chips Salt &  Vinegar 175g,2,6.6,41003,YOUNG SINGLES/COUPLES,Budget
08 July 2018,134,134086,137800,78,Thins Chips Salt &  Vinegar 175g,2,6.6,41007,OLDER SINGLES/COUPLES,Premium
28 February 2019,134,134116,137839,40,Thins Chips Seasonedchicken 175g,2,6.6,41016,RETIREES,Budget
04 June 2019,134,134169,137940,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,41025,YOUNG SINGLES/COUPLES,Mainstream
13 October 2018,134,134206,137986,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,41028,YOUNG SINGLES/COUPLES,Premium
11 June 2019,134,134206,137988,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,41031,OLDER FAMILIES,Premium
30 November 2018,134,134230,138025,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,41036,YOUNG FAMILIES,Premium
23 November 2018,134,134288,138126,78,Thins Chips Salt &  Vinegar 175g,2,6.6,41050,RETIREES,Mainstream
28 July 2018,134,134301,138146,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,41052,YOUNG SINGLES/COUPLES,Budget
30 August 2018,134,134301,138147,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,41053,RETIREES,Premium
03 September 2018,134,134309,138164,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,41062,RETIREES,Mainstream
25 January 2019,135,135356,138369,28,Thins Potato Chips  Hot & Spicy 175g,1,3.3,41075,YOUNG SINGLES/COUPLES,Premium
21 August 2018,136,136014,138393,77,Doritos Corn Chips  Nacho Cheese 170g,1,4.4,41086,NEW FAMILIES,Budget
26 August 2018,136,136014,138394,2,Cobs Popd Sour Crm  &Chives Chips 110g,1,3.8,41087,MIDAGE SINGLES/COUPLES,Budget
04 April 2019,136,136014,138395,78,Thins Chips Salt &  Vinegar 175g,2,6.6,41088,YOUNG SINGLES/COUPLES,Budget
10 May 2019,136,136139,138523,8,Smiths Crinkle Cut  Chips Original 170g,1,2.9,41095,RETIREES,Mainstream
31 July 2018,136,136432,138805,2,Cobs Popd Sour Crm  &Chives Chips 110g,1,3.8,41113,RETIREES,Budget
06 February 2019,137,137042,139126,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,41137,RETIREES,Mainstream
07 February 2019,137,137042,139127,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,41138,OLDER FAMILIES,Budget
08 September 2018,137,137063,139250,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,41148,RETIREES,Budget
07 April 2019,137,137082,139372,22,Thins Chips         Originl saltd 175g,2,6.6,41158,OLDER SINGLES/COUPLES,Budget
30 June 2019,137,137082,139375,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,41163,YOUNG SINGLES/COUPLES,Budget
06 January 2019,137,137089,139413,22,Thins Chips         Originl saltd 175g,2,6.6,41173,OLDER SINGLES/COUPLES,Mainstream
12 March 2019,137,137089,139414,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,41174,MIDAGE SINGLES/COUPLES,Premium
10 July 2018,137,137124,139630,29,French Fries Potato Chips 175g,2,6.0,41176,RETIREES,Budget
14 February 2019,137,137124,139633,61,Smiths Crinkle Cut  Chips Chicken 170g,2,5.8,41181,YOUNG SINGLES/COUPLES,Mainstream
06 August 2018,137,137188,140042,61,Smiths Crinkle Cut  Chips Chicken 170g,2,5.8,41192,MIDAGE SINGLES/COUPLES,Mainstream
08 March 2019,137,137190,140056,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,41203,YOUNG SINGLES/COUPLES,Mainstream
01 July 2018,137,137206,140143,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,41204,OLDER SINGLES/COUPLES,Premium
22 November 2018,138,138014,140538,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,41210,OLDER SINGLES/COUPLES,Premium
07 June 2019,138,138052,140792,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,41218,MIDAGE SINGLES/COUPLES,Premium
26 October 2018,138,138058,140818,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,41224,YOUNG SINGLES/COUPLES,Mainstream
09 February 2019,138,138058,140820,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,41227,RETIREES,Mainstream
27 November 2018,138,138064,140863,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,41243,YOUNG SINGLES/COUPLES,Premium
19 September 2018,138,138065,140867,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,41246,RETIREES,Mainstream
24 April 2019,138,138065,140870,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,41249,NEW FAMILIES,Budget
07 July 2018,138,138133,141303,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,41263,OLDER SINGLES/COUPLES,Premium
30 April 2019,138,138136,141323,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,41280,YOUNG FAMILIES,Mainstream
03 June 2019,138,138136,141325,29,French Fries Potato Chips 175g,2,6.0,41282,YOUNG SINGLES/COUPLES,Budget
11 November 2018,138,138163,141518,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,41287,YOUNG FAMILIES,Budget
02 June 2019,138,138163,141521,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,41290,RETIREES,Mainstream
03 March 2019,138,138169,141558,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,41295,YOUNG SINGLES/COUPLES,Budget
05 July 2018,138,138232,141989,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,41301,OLDER SINGLES/COUPLES,Mainstream
05 July 2018,138,138232,141989,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,41305,OLDER FAMILIES,Mainstream
06 November 2018,138,138232,141991,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,41307,YOUNG SINGLES/COUPLES,Mainstream
13 April 2019,138,138232,141993,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,41309,YOUNG SINGLES/COUPLES,Budget
16 January 2019,141,141029,142246,47,Doritos Corn Chips  Original 170g,1,4.4,41315,YOUNG FAMILIES,Premium
24 July 2018,141,141101,142333,44,Thins Chips Light&  Tangy 175g,1,3.3,41318,YOUNG SINGLES/COUPLES,Mainstream
11 October 2018,141,141137,142373,30,Doritos Corn Chips  Cheese Supreme 170g,1,4.4,41325,OLDER FAMILIES,Budget
18 April 2019,141,141167,142410,47,Doritos Corn Chips  Original 170g,1,4.4,41328,YOUNG SINGLES/COUPLES,Budget
25 January 2019,141,141290,142558,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,41337,YOUNG SINGLES/COUPLES,Mainstream
28 December 2018,141,141304,142573,47,Doritos Corn Chips  Original 170g,1,4.4,41340,YOUNG SINGLES/COUPLES,Mainstream
28 July 2018,141,141335,142617,44,Thins Chips Light&  Tangy 175g,1,3.3,41344,RETIREES,Budget
24 November 2018,142,142231,143061,44,Thins Chips Light&  Tangy 175g,2,6.6,41375,YOUNG SINGLES/COUPLES,Mainstream
04 April 2019,142,142237,143072,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,41381,YOUNG FAMILIES,Mainstream
13 September 2018,142,142284,143155,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,41384,YOUNG SINGLES/COUPLES,Mainstream
05 November 2018,142,142284,143156,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,41385,OLDER SINGLES/COUPLES,Mainstream
14 April 2019,142,142308,143199,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,41388,YOUNG SINGLES/COUPLES,Budget
13 April 2019,142,142350,143254,44,Thins Chips Light&  Tangy 175g,2,6.6,41401,YOUNG SINGLES/COUPLES,Budget
01 April 2019,142,142359,143271,78,Thins Chips Salt &  Vinegar 175g,2,6.6,41404,OLDER SINGLES/COUPLES,Mainstream
30 June 2019,143,143024,143356,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,41412,MIDAGE SINGLES/COUPLES,Mainstream
19 March 2019,143,143052,143397,44,Thins Chips Light&  Tangy 175g,2,6.6,41413,YOUNG SINGLES/COUPLES,Premium
27 September 2018,143,143124,143498,47,Doritos Corn Chips  Original 170g,2,8.8,41415,RETIREES,Mainstream
13 August 2018,143,143319,143798,78,Thins Chips Salt &  Vinegar 175g,1,3.3,41425,RETIREES,Mainstream
06 August 2018,144,144016,143979,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,41427,MIDAGE SINGLES/COUPLES,Premium
10 March 2019,144,144025,144034,110,WW Original Corn    Chips 200g,2,3.8,41436,OLDER SINGLES/COUPLES,Budget
25 April 2019,144,144025,144035,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,41437,OLDER FAMILIES,Premium
28 December 2018,144,144036,144091,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,41445,OLDER SINGLES/COUPLES,Mainstream
05 September 2018,144,144073,144284,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,41453,OLDER SINGLES/COUPLES,Mainstream
02 December 2018,144,144107,144469,110,WW Original Corn    Chips 200g,2,3.8,41462,RETIREES,Mainstream
11 June 2019,144,144107,144472,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,41466,YOUNG FAMILIES,Budget
04 February 2019,144,144153,144730,96,WW Original Stacked Chips 160g,2,3.8,41473,MIDAGE SINGLES/COUPLES,Budget
04 May 2019,144,144187,144900,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,41479,OLDER SINGLES/COUPLES,Budget
18 April 2019,144,144188,144903,22,Thins Chips         Originl saltd 175g,2,6.6,41485,YOUNG SINGLES/COUPLES,Mainstream
05 February 2019,144,144194,144947,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,41493,YOUNG FAMILIES,Budget
28 July 2018,144,144216,145076,22,Thins Chips         Originl saltd 175g,2,6.6,41497,RETIREES,Budget
23 August 2018,144,144216,145077,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,41499,YOUNG SINGLES/COUPLES,Budget
07 November 2018,144,144220,145098,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,42076,YOUNG SINGLES/COUPLES,Premium
24 February 2019,144,144232,145175,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,42125,OLDER FAMILIES,Mainstream
23 December 2018,145,145016,145207,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,42157,RETIREES,Budget
13 December 2018,145,145062,145261,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,42203,OLDER FAMILIES,Budget
07 April 2019,145,145100,145303,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,42231,YOUNG SINGLES/COUPLES,Mainstream
26 May 2019,145,145127,145342,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,42249,MIDAGE SINGLES/COUPLES,Mainstream
24 November 2018,145,145168,145398,47,Doritos Corn Chips  Original 170g,1,4.4,42264,YOUNG SINGLES/COUPLES,Mainstream
13 August 2018,145,145237,145491,47,Doritos Corn Chips  Original 170g,2,8.8,42313,RETIREES,Premium
22 November 2018,145,145240,145496,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,42320,OLDER FAMILIES,Budget
24 June 2019,145,145334,145617,2,Cobs Popd Sour Crm  &Chives Chips 110g,1,3.8,42414,OLDER SINGLES/COUPLES,Budget
26 September 2018,145,145383,145684,77,Doritos Corn Chips  Nacho Cheese 170g,1,4.4,42434,YOUNG SINGLES/COUPLES,Budget
20 September 2018,147,147012,145811,78,Thins Chips Salt &  Vinegar 175g,2,6.6,42469,MIDAGE SINGLES/COUPLES,Premium
21 December 2018,147,147012,145813,96,WW Original Stacked Chips 160g,2,3.8,42480,OLDER SINGLES/COUPLES,Mainstream
03 April 2019,147,147012,145816,29,French Fries Potato Chips 175g,2,6.0,42496,YOUNG FAMILIES,Mainstream
11 April 2019,147,147012,145817,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,42506,OLDER SINGLES/COUPLES,Mainstream
12 June 2019,147,147012,145818,29,French Fries Potato Chips 175g,2,6.0,43000,YOUNG SINGLES/COUPLES,Mainstream
03 March 2019,147,147042,145970,110,WW Original Corn    Chips 200g,2,3.8,43003,YOUNG SINGLES/COUPLES,Mainstream
27 March 2019,147,147042,145971,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,43004,OLDER SINGLES/COUPLES,Budget
19 November 2018,147,147220,147061,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,43007,RETIREES,Mainstream
22 February 2019,148,148017,147263,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,43011,YOUNG FAMILIES,Mainstream
02 June 2019,148,148017,147264,28,Thins Potato Chips  Hot & Spicy 175g,1,3.3,43012,OLDER FAMILIES,Budget
24 December 2018,148,148128,147646,30,Doritos Corn Chips  Cheese Supreme 170g,1,4.4,43023,NEW FAMILIES,Budget
09 December 2018,148,148193,147883,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,1,3.8,43029,NEW FAMILIES,Premium
11 December 2018,148,148193,147884,44,Thins Chips Light&  Tangy 175g,2,6.6,43030,OLDER FAMILIES,Mainstream
30 December 2018,148,148205,147928,40,Thins Chips Seasonedchicken 175g,2,6.6,43032,OLDER FAMILIES,Mainstream
26 March 2019,148,148205,147931,47,Doritos Corn Chips  Original 170g,2,8.8,43035,NEW FAMILIES,Mainstream
